theta F_x
0.6793694113387928 6.65704
0.6801548095021903 6.65704
0.6809402076655876 6.65704
0.6817256058289852 6.65704
0.6825110039923825 6.65704
0.6832964021557801 6.65704
0.6840818003191774 6.65704
0.6848671984825749 6.65704
0.6856525966459723 6.65704
0.6864379948093698 6.65704
0.6872233929727672 6.65704
0.6880087911361646 6.65704
0.6887941892995622 6.65704
0.6895795874629596 6.65704
0.6903649856263571 6.65704
0.6911503837897544 6.65704
0.691935781953152 6.65704
0.6927211801165493 6.65704
0.6935065782799469 6.65704
0.6942919764433442 6.65704
0.6950773746067417 6.65704
0.6958627727701391 6.65704
0.6966481709335366 6.65704
0.697433569096934 6.65704
0.6982189672603315 6.65704
0.6990043654237289 6.65704
0.6997897635871264 6.65704
0.7005751617505238 6.65704
0.7013605599139213 6.65704
0.7021459580773187 6.65704
0.7029313562407162 6.65704
0.7037167544041136 6.65704
0.7045021525675111 6.65704
0.7052875507309084 6.65704
0.706072948894306 6.65704
0.7068583470577033 6.65704
0.707643745221101 6.65704
0.7084291433844982 6.65704
0.7092145415478958 6.65704
0.7099999397112932 6.65704
0.7107853378746907 6.65704
0.7115707360380881 6.65704
0.7123561342014856 6.65704
0.713141532364883 6.65704
0.7139269305282805 6.65704
0.7147123286916779 6.65704
0.7154977268550754 6.65704
0.7162831250184728 6.65704
0.7170685231818703 6.65704
0.7178539213452677 6.65704
0.7186393195086652 6.65704
0.7194247176720626 6.65704
0.7202101158354601 6.65704
0.7209955139988574 6.65704
0.721780912162255 6.65704
0.7225663103256523 6.65704
0.72335170848905 6.65704
0.7241371066524472 6.65704
0.7249225048158447 6.65704
0.7257079029792421 6.65704
0.7264933011426397 6.65704
0.7272786993060371 6.65704
0.7280640974694346 6.65704
0.728849495632832 6.65704
0.7296348937962295 6.65704
0.7304202919596269 6.65704
0.7312056901230244 6.65704
0.7319910882864218 6.65704
0.7327764864498193 6.65704
0.7335618846132167 6.65704
0.7343472827766142 6.65704
0.7351326809400115 6.65704
0.7359180791034091 6.65704
0.7367034772668064 6.65704
0.737488875430204 6.65704
0.7382742735936013 6.65704
0.7390596717569988 6.65704
0.7398450699203962 6.65704
0.7406304680837937 6.65704
0.7414158662471911 6.65704
0.7422012644105886 6.65704
0.742986662573986 6.65704
0.7437720607373836 6.65704
0.744557458900781 6.65704
0.7453428570641785 6.65704
0.7461282552275759 6.65704
0.7469136533909734 6.65704
0.7476990515543708 6.65704
0.7484844497177683 6.65704
0.7492698478811656 6.65704
0.7500552460445632 6.65704
0.7508406442079605 6.65704
0.7516260423713581 6.65704
0.7524114405347554 6.65704
0.7531968386981529 6.65704
0.7539822368615503 6.65704
0.7547676350249478 6.65704
0.7555530331883452 6.65704
0.7563384313517427 6.65704
0.7571238295151401 6.65704
0.7579092276785376 6.65704
0.758694625841935 6.65704
0.7594800240053325 6.65704
0.7602654221687299 6.65704
0.7610508203321275 6.65704
0.7618362184955249 6.65704
0.7626216166589224 6.65704
0.7634070148223198 6.65704
0.7641924129857173 6.65704
0.7649778111491146 6.65704
0.7657632093125122 6.65704
0.7665486074759095 6.65704
0.7673340056393071 6.65704
0.7681194038027044 6.65704
0.7689048019661019 6.65704
0.7696902001294993 6.65704
0.7704755982928968 6.65704
0.7712609964562942 6.65704
0.7720463946196917 6.65704
0.7728317927830891 6.65704
0.7736171909464866 6.65704
0.774402589109884 6.65704
0.7751879872732815 6.65704
0.7759733854366789 6.65704
0.7767587836000764 6.65704
0.7775441817634738 6.65704
0.7783295799268714 6.65704
0.7791149780902686 6.65704
0.7799003762536663 6.65704
0.7806857744170635 6.65704
0.7814711725804612 6.65704
0.7822565707438585 6.65704
0.783041968907256 6.65704
0.7838273670706534 6.65704
0.7846127652340509 6.65704
0.7853981633974483 6.65704
